dtime_utc,period_utc,dtime,period,business_date,publication_ts,publication_ts_utc,jg,pv,wi,demand,jga,jgm,jgo,jgm1,jgm2,jgw1,jgw2,jgz1,jgz2,jgz3,jnwrb,swm_p,swm_np
2025-02-02 01:00:00,00:45 - 01:00,2025-02-02 02:00:00,01:45 - 02:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11901.839,0.0,561.686,14559.941,,-223.736,,0.0,,11901.839,,,,,5203.244,-2972.11,647.204
2025-02-02 01:15:00,01:00 - 01:15,2025-02-02 02:15:00,02:00 - 02:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12023.629,0.0,544.77,14344.847,,-227.179,,0.0,,12023.629,,,,,5173.866,-3279.036,657.868
2025-02-02 01:30:00,01:15 - 01:30,2025-02-02 02:30:00,02:15 - 02:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11996.853,0.0,538.814,14360.018,,-224.193,,0.0,,11996.853,,,,,5180.254,-3261.236,664.439
2025-02-02 01:45:00,01:30 - 01:45,2025-02-02 02:45:00,02:30 - 02:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11914.939,0.0,526.682,14238.385,,-224.117,,0.0,,11914.939,,,,,5148.342,-3270.649,661.27
2025-02-02 02:00:00,01:45 - 02:00,2025-02-02 03:00:00,02:45 - 03:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11971.692,0.0,514.316,14347.959,,-223.888,,0.0,,11971.692,,,,,5140.184,-3224.971,689.243
2025-02-02 02:15:00,02:00 - 02:15,2025-02-02 03:15:00,03:00 - 03:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11874.108,0.0,499.958,14290.833,,-286.54,,0.0,,11874.108,,,,,5133.478,-3167.281,730.169
2025-02-02 02:30:00,02:15 - 02:30,2025-02-02 03:30:00,03:15 - 03:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11827.203,0.0,482.859,14249.832,,-287.551,,0.0,,11827.203,,,,,5112.516,-3122.272,731.137
2025-02-02 02:45:00,02:30 - 02:45,2025-02-02 03:45:00,03:30 - 03:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11945.162,0.0,483.788,14295.988,,-286.966,,0.0,,11945.162,,,,,5102.68,-3197.961,732.173
2025-02-02 03:00:00,02:45 - 03:00,2025-02-02 04:00:00,03:45 - 04:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11836.597,0.0,486.696,14136.881,,-287.858,,0.0,,11836.597,,,,,5107.264,-3230.697,723.575
2025-02-02 03:15:00,03:00 - 03:15,2025-02-02 04:15:00,04:00 - 04:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12171.164,0.0,474.998,14147.98,,-287.897,,0.0,,12171.164,,,,,5103.507,-3520.099,686.004
2025-02-02 03:30:00,03:15 - 03:30,2025-02-02 04:30:00,04:15 - 04:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12134.305,0.0,440.836,14357.845,,-287.017,,0.0,,12134.305,,,,,5058.437,-3231.713,685.133
2025-02-02 03:45:00,03:30 - 03:45,2025-02-02 04:45:00,04:30 - 04:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12296.878,0.0,445.809,14199.361,,-290.117,,0.0,,12296.878,,,,,5060.162,-3546.494,682.831
2025-02-02 04:00:00,03:45 - 04:00,2025-02-02 05:00:00,04:45 - 05:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12295.2,0.0,435.655,14418.203,,-287.361,,10.73,,12284.47,,,,,5057.32,-3254.188,608.532
2025-02-02 04:15:00,04:00 - 04:15,2025-02-02 05:15:00,05:00 - 05:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12260.14,0.0,463.221,14394.26,,-287.092,,15.8,,12244.34,,,,,5112.581,-3217.001,521.231
2025-02-02 04:30:00,04:15 - 04:30,2025-02-02 05:30:00,05:15 - 05:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12238.915,0.0,482.166,14574.737,,-286.941,,15.79,,12223.125,,,,,5175.702,-3074.436,522.397
2025-02-02 04:45:00,04:30 - 04:45,2025-02-02 05:45:00,05:30 - 05:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12364.425,0.0,520.332,14586.329,,-286.598,,15.79,,12348.635,,,,,5206.201,-3226.664,522.765
2025-02-02 05:00:00,04:45 - 05:00,2025-02-02 06:00:00,05:45 - 06:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12378.77,0.0,454.042,14593.464,,-288.249,,15.8,,12362.97,,,,,5139.064,-3250.891,643.57
2025-02-02 05:15:00,05:00 - 05:15,2025-02-02 06:15:00,06:00 - 06:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12635.093,0.0,424.768,14965.102,,-286.925,,15.79,,12619.303,,,,,5133.971,-3163.908,644.172
2025-02-02 05:30:00,05:15 - 05:30,2025-02-02 06:30:00,06:15 - 06:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12682.28,0.0,427.292,14982.432,,-223.278,,15.76,,12666.52,,,,,5149.373,-3269.348,641.104
2025-02-02 05:45:00,05:30 - 05:45,2025-02-02 06:45:00,06:30 - 06:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12689.853,0.0,416.216,15253.228,,-223.278,,15.79,,12674.063,,,,,5143.509,-3003.854,640.098
2025-02-02 06:00:00,05:45 - 06:00,2025-02-02 07:00:00,06:45 - 07:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12681.177,0.0,393.692,15191.788,,-17.964,,25.74,,12655.437,,,,,5144.099,-3161.088,554.264
2025-02-02 06:15:00,06:00 - 06:15,2025-02-02 07:15:00,07:00 - 07:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13244.475,10.429,393.59,15251.963,,-17.887,,40.77,,13203.705,,,,,5156.325,-3670.141,551.192
2025-02-02 06:30:00,06:15 - 06:30,2025-02-02 07:30:00,07:15 - 07:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13364.667,21.848,396.707,15396.437,,-17.391,,40.78,,13323.887,,,,,5164.225,-3679.791,553.127
2025-02-02 06:45:00,06:30 - 06:45,2025-02-02 07:45:00,07:30 - 07:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13594.57,82.119,388.717,15690.295,,-17.697,,40.83,,13553.74,,,,,5238.716,-3673.849,550.455
2025-02-02 07:00:00,06:45 - 07:00,2025-02-02 08:00:00,07:45 - 08:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13506.373,183.455,377.129,15804.118,,-17.849,,56.98,,13449.393,,,,,5323.389,-3560.014,564.619
2025-02-02 07:15:00,07:00 - 07:15,2025-02-02 08:15:00,08:00 - 08:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13665.007,342.39,383.201,16070.821,,-17.773,,21.1,,13643.907,,,,,5492.224,-3458.251,388.614
2025-02-02 07:30:00,07:15 - 07:30,2025-02-02 08:30:00,08:15 - 08:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13624.775,549.396,377.303,16307.787,,-17.582,,41.4,,13583.375,,,,,5697.86,-3388.578,386.412
2025-02-02 07:45:00,07:30 - 07:45,2025-02-02 08:45:00,08:30 - 08:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13674.824,735.464,358.241,16473.105,,-17.277,,55.92,,13618.904,,,,,5867.005,-3442.786,386.34
2025-02-02 08:00:00,07:45 - 08:00,2025-02-02 09:00:00,08:45 - 09:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13609.697,1018.625,336.084,16915.736,,-17.353,,55.27,,13554.427,,,,,6121.894,-3111.943,304.742
2025-02-02 08:15:00,08:00 - 08:15,2025-02-02 09:15:00,09:00 - 09:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13253.422,1388.98,316.672,17236.574,,-18.04,,40.94,,13212.482,,,,,6468.697,-2771.713,309.908
2025-02-02 08:30:00,08:15 - 08:30,2025-02-02 09:30:00,09:15 - 09:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13242.053,1625.794,283.635,17357.86,,-17.391,,41.2,,13200.853,,,,,6656.221,-2820.032,306.408
2025-02-02 08:45:00,08:30 - 08:45,2025-02-02 09:45:00,09:30 - 09:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13010.683,1873.95,246.584,17520.52,,-21.523,,30.83,,12979.853,,,,,6876.556,-2648.771,308.875
2025-02-02 09:00:00,08:45 - 09:00,2025-02-02 10:00:00,09:45 - 10:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12781.813,2168.601,242.887,17712.47,,-21.18,,40.68,,12741.133,,,,,7164.26,-2562.033,335.21
2025-02-02 09:15:00,09:00 - 09:15,2025-02-02 10:15:00,10:00 - 10:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12077.962,2339.208,238.157,17757.92,,-21.752,,10.08,,12067.882,,,,,7294.962,-2012.023,421.471
2025-02-02 09:30:00,09:15 - 09:30,2025-02-02 10:30:00,10:15 - 10:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11930.993,2637.356,251.359,17994.754,,-21.141,,9.97,,11921.023,,,,,7606.726,-1938.503,424.279
2025-02-02 09:45:00,09:30 - 09:45,2025-02-02 10:45:00,10:30 - 10:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11819.962,2834.753,254.374,17926.887,,-22.505,,10.24,,11809.722,,,,,7794.308,-2083.323,426.044
2025-02-02 10:00:00,09:45 - 10:00,2025-02-02 11:00:00,10:45 - 11:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11852.432,2966.995,250.17,18045.979,,-52.104,,19.37,,11833.062,,,,,7919.572,-2066.136,390.614
2025-02-02 10:15:00,10:00 - 10:15,2025-02-02 11:15:00,11:00 - 11:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12094.83,2979.727,296.737,18082.336,,-248.752,,0.0,,12094.83,,,,,7986.893,-2021.647,268.811
2025-02-02 10:30:00,10:15 - 10:30,2025-02-02 11:30:00,11:15 - 11:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12038.926,2983.726,339.296,17909.46,,-306.68,,0.0,,12038.926,,,,,8037.499,-2116.159,268.275
2025-02-02 10:45:00,10:30 - 10:45,2025-02-02 11:45:00,11:30 - 11:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11922.547,3104.69,376.133,18038.02,,-306.333,,0.0,,11922.547,,,,,8198.531,-2047.305,270.079
2025-02-02 11:00:00,10:45 - 11:00,2025-02-02 12:00:00,11:45 - 12:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11842.482,3125.244,412.471,18295.566,,-306.284,,0.0,,11842.482,,,,,8247.288,-1740.899,257.378
2025-02-02 11:15:00,11:00 - 11:15,2025-02-02 12:15:00,12:00 - 12:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11605.932,2960.473,448.012,18213.412,,-341.163,,0.0,,11605.932,,,,,8099.213,-1402.639,254.771
2025-02-02 11:30:00,11:15 - 11:30,2025-02-02 12:30:00,12:15 - 12:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11835.07,2983.709,513.635,18252.951,,-308.66,,0.0,,11835.07,,,,,8220.726,-1751.288,256.004
2025-02-02 11:45:00,11:30 - 11:45,2025-02-02 12:45:00,12:30 - 12:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11758.168,2839.483,534.523,18213.523,,-303.672,,0.0,,11758.168,,,,,8086.287,-1568.762,255.202
2025-02-02 12:00:00,11:45 - 12:00,2025-02-02 13:00:00,12:45 - 13:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11380.13,2794.828,584.093,18156.06,,-170.379,,0.0,,11380.13,,,,,8087.142,-1342.73,232.599
2025-02-02 12:15:00,12:00 - 12:15,2025-02-02 13:15:00,13:00 - 13:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,10874.149,2565.75,661.096,18290.582,,-170.511,,0.0,,10874.149,,,,,7946.628,-573.212,232.83
2025-02-02 12:30:00,12:15 - 12:30,2025-02-02 13:30:00,13:15 - 13:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11086.735,2367.958,740.403,18306.002,,-170.189,,0.0,,11086.735,,,,,7836.736,-672.017,233.537
2025-02-02 12:45:00,12:30 - 12:45,2025-02-02 13:45:00,13:30 - 13:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11100.867,2358.152,778.298,18273.275,,-170.452,,0.0,,11100.867,,,,,7847.72,-723.758,229.399
2025-02-02 13:00:00,12:45 - 13:00,2025-02-02 14:00:00,13:45 - 14:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11168.197,2320.408,759.574,18247.33,,-170.141,,0.0,,11168.197,,,,,7796.114,-827.472,289.432
2025-02-02 13:15:00,13:00 - 13:15,2025-02-02 14:15:00,14:00 - 14:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11149.321,2174.411,817.681,18307.549,,-170.712,,0.0,,11149.321,,,,,7666.512,-614.828,283.856
2025-02-02 13:30:00,13:15 - 13:30,2025-02-02 14:30:00,14:15 - 14:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11187.537,1843.608,805.192,18085.219,,-170.745,,0.0,,11187.537,,,,,7316.036,-536.907,286.597
2025-02-02 13:45:00,13:30 - 13:45,2025-02-02 14:45:00,14:30 - 14:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11469.07,1690.781,828.574,18199.936,,-170.461,,0.0,,11469.07,,,,,7175.045,-571.756,289.837
2025-02-02 14:00:00,13:45 - 14:00,2025-02-02 15:00:00,14:45 - 15:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,11528.349,1465.39,793.89,18088.117,,-139.499,,0.0,,11528.349,,,,,6926.967,-678.973,452.873
2025-02-02 14:15:00,14:00 - 14:15,2025-02-02 15:15:00,15:00 - 15:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12216.625,1234.119,725.386,17899.69,,-12.966,,0.0,,12216.625,,,,,6581.368,-1489.007,605.871
2025-02-02 14:30:00,14:15 - 14:30,2025-02-02 15:30:00,15:15 - 15:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12412.764,917.396,687.958,17769.592,,-13.119,,0.0,,12412.764,,,,,6225.317,-1464.743,606.671
2025-02-02 14:45:00,14:30 - 14:45,2025-02-02 15:45:00,15:30 - 15:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,12912.982,671.366,676.29,17752.275,,-13.233,,0.0,,12912.982,,,,,5986.257,-1735.761,602.53
2025-02-02 15:00:00,14:45 - 15:00,2025-02-02 16:00:00,15:45 - 16:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13120.498,430.777,725.206,17843.594,,-13.424,,0.0,,13120.498,,,,,5769.512,-1587.192,566.6
2025-02-02 15:15:00,15:00 - 15:15,2025-02-02 16:15:00,16:00 - 16:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13716.971,236.203,770.995,18005.139,,-8.873,,190.304,,13526.667,,,,,5630.406,-1899.633,567.868
2025-02-02 15:30:00,15:15 - 15:30,2025-02-02 16:30:00,16:15 - 16:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14075.572,140.96,795.82,18069.434,,-8.682,,190.61,,13884.963,,,,,5559.552,-2129.28,571.771
2025-02-02 15:45:00,15:30 - 15:45,2025-02-02 16:45:00,16:30 - 16:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14391.338,73.14,805.901,18312.346,,-9.178,,190.993,,14200.345,,,,,5494.618,-2148.773,569.94
2025-02-02 16:00:00,15:45 - 16:00,2025-02-02 17:00:00,16:45 - 17:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14732.598,0.0,853.667,18635.818,,-8.568,,270.483,,14462.115,,,,,5508.435,-2246.985,669.438
2025-02-02 16:15:00,16:00 - 16:15,2025-02-02 17:15:00,17:00 - 17:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15095.326,0.0,895.602,19090.676,,-9.026,,424.103,,14671.223,,,,,5625.884,-2409.738,795.129
2025-02-02 16:30:00,16:15 - 16:30,2025-02-02 17:30:00,17:15 - 17:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15217.879,0.0,938.138,19150.607,,-8.682,,422.265,,14795.614,,,,,5683.884,-2550.138,798.465
2025-02-02 16:45:00,16:30 - 16:45,2025-02-02 17:45:00,17:30 - 17:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15226.555,0.0,992.127,19262.137,,-9.026,,421.69,,14804.866,,,,,5766.23,-2534.16,799.137
2025-02-02 17:00:00,16:45 - 17:00,2025-02-02 18:00:00,17:45 - 18:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15148.861,0.0,1045.692,19119.137,,-8.873,,422.234,,14726.627,,,,,5856.326,-2705.082,849.304
2025-02-02 17:15:00,17:00 - 17:15,2025-02-02 18:15:00,18:00 - 18:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15223.76,0.0,1074.006,19208.895,,-8.911,,613.191,,14610.57,,,,,5865.315,-2731.133,856.364
2025-02-02 17:30:00,17:15 - 17:30,2025-02-02 18:30:00,18:15 - 18:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15176.541,0.0,1113.722,19159.996,,-9.026,,567.909,,14608.633,,,,,5895.503,-2747.923,858.801
2025-02-02 17:45:00,17:30 - 17:45,2025-02-02 18:45:00,18:30 - 18:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15191.822,0.0,1113.89,19205.785,,-8.873,,564.36,,14627.462,,,,,5892.243,-2725.041,858.535
2025-02-02 18:00:00,17:45 - 18:00,2025-02-02 19:00:00,18:45 - 19:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,15179.653,0.0,1142.974,19226.922,,-8.988,,578.486,,14601.167,,,,,5907.841,-2708.423,860.338
2025-02-02 18:15:00,18:00 - 18:15,2025-02-02 19:15:00,19:00 - 19:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14967.495,0.0,1119.283,19218.482,,-9.026,,565.25,,14402.245,,,,,5871.423,-2470.484,861.974
2025-02-02 18:30:00,18:15 - 18:30,2025-02-02 19:30:00,19:15 - 19:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14958.154,0.0,1086.133,19279.398,,-8.721,,409.29,,14548.864,,,,,5839.625,-2356.294,858.834
2025-02-02 18:45:00,18:30 - 18:45,2025-02-02 19:45:00,19:30 - 19:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14955.33,0.0,1018.168,19121.686,,-8.949,,426.179,,14529.151,,,,,5740.473,-2412.303,858.635
2025-02-02 19:00:00,18:45 - 19:00,2025-02-02 20:00:00,19:45 - 20:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14908.212,0.0,964.623,19152.143,,-8.873,,425.942,,14482.27,,,,,5688.675,-2301.142,860.672
2025-02-02 19:15:00,19:00 - 19:15,2025-02-02 20:15:00,20:00 - 20:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14856.375,0.0,932.571,18930.19,,-8.873,,257.326,,14599.048,,,,,5612.581,-2391.56,860.566
2025-02-02 19:30:00,19:15 - 19:30,2025-02-02 20:30:00,20:15 - 20:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14736.013,0.0,896.364,18822.133,,-9.026,,177.775,,14558.238,,,,,5579.861,-2341.156,861.54
2025-02-02 19:45:00,19:30 - 19:45,2025-02-02 20:45:00,20:30 - 20:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14476.896,0.0,903.599,18697.73,,-9.026,,177.985,,14298.911,,,,,5584.722,-2206.074,864.712
2025-02-02 20:00:00,19:45 - 20:00,2025-02-02 21:00:00,20:45 - 21:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14451.792,0.0,899.818,18379.629,,-13.081,,131.3,,14320.492,,,,,5558.128,-2467.029,868.718
2025-02-02 20:15:00,20:00 - 20:15,2025-02-02 21:15:00,21:00 - 21:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14762.792,0.0,887.512,18355.008,,-12.738,,131.5,,14631.292,,,,,5465.618,-2720.021,870.457
2025-02-02 20:30:00,20:15 - 20:30,2025-02-02 21:30:00,21:15 - 21:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14763.403,0.0,881.84,18085.375,,-13.386,,0.0,,14763.403,,,,,5433.064,-2949.894,867.488
2025-02-02 20:45:00,20:30 - 20:45,2025-02-02 21:45:00,21:30 - 21:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14545.689,0.0,864.404,17844.178,,-13.043,,0.0,,14545.689,,,,,5405.147,-2952.041,868.626
2025-02-02 21:00:00,20:45 - 21:00,2025-02-02 22:00:00,21:45 - 22:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14165.353,0.0,901.316,17566.055,,-13.386,,0.0,,14165.353,,,,,5449.692,-2886.253,866.049
2025-02-02 21:15:00,21:00 - 21:15,2025-02-02 22:15:00,22:00 - 22:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14736.059,0.0,948.747,17565.504,,-13.386,,0.0,,14736.059,,,,,5506.739,-3526.158,867.551
2025-02-02 21:30:00,21:15 - 21:30,2025-02-02 22:30:00,22:15 - 22:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14437.878,0.0,959.28,17454.674,,-13.233,,0.0,,14437.878,,,,,5526.427,-3350.911,865.612
2025-02-02 21:45:00,21:30 - 21:45,2025-02-02 22:45:00,22:30 - 22:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,14167.238,0.0,986.264,16912.88,,-13.233,,0.0,,14167.238,,,,,5536.89,-3631.691,864.879
2025-02-02 22:00:00,21:45 - 22:00,2025-02-02 23:00:00,22:45 - 23:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13929.181,0.0,1039.888,16919.535,,-16.945,,0.0,,13929.181,,,,,5585.73,-3430.916,866.284
2025-02-02 22:15:00,22:00 - 22:15,2025-02-02 23:15:00,23:00 - 23:15,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13860.293,0.0,1018.489,16596.312,,-15.103,,0.0,,13860.293,,,,,5566.329,-3689.786,866.579
2025-02-02 22:30:00,22:15 - 22:30,2025-02-02 23:30:00,23:15 - 23:30,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13473.706,0.0,1050.865,16239.564,,-15.599,,0.0,,13473.706,,,,,5603.821,-3682.716,869.652
2025-02-02 22:45:00,22:30 - 22:45,2025-02-02 23:45:00,23:30 - 23:45,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13198.219,0.0,1079.063,16083.484,,-15.484,,0.0,,13198.219,,,,,5627.334,-3588.475,869.19
2025-02-02 23:00:00,22:45 - 23:00,2025-02-03 00:00:00,23:45 - 24:00,2025-02-02,2026-01-18 02:27:20.663,2026-01-18 01:27:20.663,13168.764,0.0,1133.858,15844.95,,-215.293,,0.0,,13168.764,,,,,5683.0,-3645.384,855.763
2025-02-02 23:15:00,23:00 - 23:15,2025-02-03 00:15:00,00:00 - 00:15,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12971.533,0.0,1146.323,15704.702,,-279.376,,0.0,,12971.533,,,,,5749.533,-3523.209,792.821
2025-02-02 23:30:00,23:15 - 23:30,2025-02-03 00:30:00,00:15 - 00:30,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12857.792,0.0,1167.245,15490.238,,-342.294,,0.0,,12857.792,,,,,5777.391,-3583.235,790.883
2025-02-02 23:45:00,23:30 - 23:45,2025-02-03 00:45:00,00:30 - 00:45,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12802.634,0.0,1194.889,15596.031,,-342.051,,0.0,,12802.634,,,,,5807.762,-3467.299,791.685
2025-02-03 00:00:00,23:45 - 24:00,2025-02-03 01:00:00,00:45 - 01:00,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12778.074,0.0,1194.97,15497.125,,-372.463,,0.0,,12778.074,,,,,5822.442,-3542.579,801.352
2025-02-03 00:15:00,00:00 - 00:15,2025-02-03 01:15:00,01:00 - 01:15,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12907.599,0.0,1237.895,15268.69,,-507.588,,0.0,,12907.599,,,,,5821.813,-3742.583,800.049
2025-02-03 00:30:00,00:15 - 00:30,2025-02-03 01:30:00,01:15 - 01:30,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12905.419,0.0,1257.353,15398.675,,-506.318,,0.0,,12905.419,,,,,5841.872,-3650.819,802.021
2025-02-03 00:45:00,00:30 - 00:45,2025-02-03 01:45:00,01:30 - 01:45,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12808.765,0.0,1260.994,15113.137,,-507.624,,0.0,,12808.765,,,,,5846.554,-3827.246,802.288
2025-02-03 01:00:00,00:45 - 01:00,2025-02-03 02:00:00,01:45 - 02:00,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12775.785,0.0,1259.774,14972.981,,-506.966,,0.0,,12775.785,,,,,5837.883,-3941.005,813.184
2025-02-03 01:15:00,01:00 - 01:15,2025-02-03 02:15:00,02:00 - 02:15,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12694.16,0.0,1234.36,14876.628,,-507.542,,0.0,,12694.16,,,,,5817.474,-3945.183,824.018
2025-02-03 01:30:00,01:15 - 01:30,2025-02-03 02:30:00,02:15 - 02:30,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12727.025,0.0,1285.645,15105.729,,-506.0,,0.0,,12727.025,,,,,5870.033,-3814.54,822.412
2025-02-03 01:45:00,01:30 - 01:45,2025-02-03 02:45:00,02:30 - 02:45,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12575.282,0.0,1283.745,14922.888,,-506.858,,0.0,,12575.282,,,,,5872.256,-3830.238,821.445
2025-02-03 02:00:00,01:45 - 02:00,2025-02-03 03:00:00,02:45 - 03:00,2025-02-03,2026-01-18 02:27:23.114,2026-01-18 01:27:23.114,12532.491,0.0,1232.881,14994.361,,-505.983,,0.0,,12532.491,,,,,5815.203,-3679.029,824.479
